Id_OT_Simaf;Formaciones;Módulos;OT_Simaf;Ingreso;Tipo_Tarea;Tarea;Km;Fecha_Inicio;Fecha_Fin;Observaciones;Clase_Vehículos
8925;151;24;4-21543;Programado;Preventivo;BA2;575.148,00;11/12/2020;16/12/2020;;C
8835;151;24;130-8855;Programado;Preventivo;IQ2;572.740,00;03/12/2020;03/12/2020;;C
8702;151;24;130-8735;Programado;Preventivo;IQ1;566.846,00;16/11/2020;16/11/2020;;C
8612;151;24;4-20800;Programado;Preventivo;IB;561.798,00;04/11/2020;04/11/2020;;C
8537;151;24;130-8571;Programado;Preventivo;IQ3;556.803,00;24/10/2020;24/10/2020;;C
8451;151;24;130-8491;Programado;Preventivo;IQ1;551.493,00;13/10/2020;13/10/2020;;C
8352;151;24;4-20107;Programado;Preventivo;IB;544.687,00;28/09/2020;28/09/2020;;C
8298;151;24;130-8331;Programado;Preventivo;IQ3;540.974,00;20/09/2020;20/09/2020;;C
8206;151;24;130-8236;Programado;Preventivo;IQ2;534.517,00;06/09/2020;06/09/2020;;C
8135;151;24;130-8165;Programado;Preventivo;IQ1;529.473,00;27/08/2020;27/08/2020;;C
8049;151;24;4-19281;Programado;Preventivo;IB;523.612,00;14/08/2020;14/08/2020;;C
7953;151;24;130-7980;Programado;Preventivo;IQ3;518.182,00;01/08/2020;01/08/2020;;C
7809;151;24;4-18682;Programado;Preventivo;IQ1;509.144,00;12/07/2020;12/07/2020;;C
7698;151;24;4-18371;Programado;Preventivo;IB;503.521,00;26/06/2020;26/06/2020;;C
7573;151;24;130-7606;Programado;Preventivo;IQ3;495.884,00;09/06/2020;09/06/2020;;C
7478;151;24;130-7517;Programado;Preventivo;IQ2;489.972,00;27/05/2020;27/05/2020;;C
7381;151;24;130-7407;Programado;Preventivo;IQ1;483.359,00;14/05/2020;14/05/2020;;C
7296;151;24;4-17298;Programado;Preventivo;IB;477.886,00;03/05/2020;03/05/2020;;C
7206;151;24;130-7242;Programado;Preventivo;IQ3;472.148,00;21/04/2020;21/04/2020;;C
7081;151;24;130-7091;Programado;Preventivo;IQ2;463.346,00;27/03/2020;27/03/2020;;C
6965;151;24;130-6973;Programado;Preventivo;IQ1;456.676,00;10/03/2020;10/03/2020;;C
6865;151;24;4-16005;Programado;Preventivo;IB;449.535,00;25/02/2020;25/02/2020;;C
6762;151;24;130-6779;Programado;Preventivo;IQ3;444.183,00;10/02/2020;10/02/2020;;C
6653;151;24;130-6680;Programado;Preventivo;IQ2;436.472,00;26/01/2020;26/01/2020;;C
6547;151;24;130-6569;Programado;Preventivo;IQ1;428.742,00;11/01/2020;11/01/2020;;C
6459;151;24;4-14928;Programado;Preventivo;IB;422.677,00;30/12/2019;30/12/2019;Se colocó presostato 2014/0190, retirado 2015/0255.;C
6335;151;24;130-6352;Programado;Preventivo;IQ3;414.638,00;12/12/2019;12/12/2019;;C
6228;151;24;130-6241;Programado;Preventivo;IQ2;408.813,00;27/11/2019;27/11/2019;;C
6128;151;24;130-6131;Programado;Preventivo;IQ1;401.694,00;13/11/2019;13/11/2019;;C
6008;151;24;SINF-05849;Programado;Preventivo;IB;394.797,00;28/10/2019;28/10/2019;;C
5916;151;24;SINF-05778;Programado;Preventivo;IQ3;388.247,00;15/10/2019;15/10/2019;;C
5812;151;24;SINF-05690;Programado;Preventivo;IQ;380.590,00;29/09/2019;29/09/2019;;C
5731;151;24;SINF-05624;Programado;Preventivo;IQ;373.896,00;16/09/2019;16/09/2019;;C
5659;151;24;SINF-05560;Programado;Preventivo;IB;367.374,00;02/09/2019;02/09/2019;;C
5577;151;24;SINF-05486;Programado;Preventivo;IQ;360.951,00;20/08/2019;20/08/2019;;C
5487;151;24;SINF-05400;Programado;Preventivo;IQ;353.826,00;05/08/2019;05/08/2019;;C
5401;151;24;4-11492;Programado;Preventivo;IQ;347.976,00;23/07/2019;23/07/2019;;C
5384;151;24;SINF-05306;Programado;Preventivo;AN2;347.456,00;17/07/2019;20/07/2019;;C
5303;151;24;SINF-05231;Programado;Preventivo;IQ;342.874,00;07/07/2019;07/07/2019;;C
5212;151;24;SINF-05148;Programado;Preventivo;IB;337.294,00;25/06/2019;25/06/2019;;C
5108;151;24;SINF-05049;Programado;Preventivo;IQ;331.119,00;10/06/2019;10/06/2019;;C
4982;151;24;SINF-04925;Programado;Preventivo;IQ;321.453,00;18/05/2019;18/05/2019;;C
4902;151;24;SINF-04850;Programado;Preventivo;IB;314.925,00;05/05/2019;05/05/2019;;C
4814;151;24;SINF-04769;Programado;Preventivo;IQ;308.979,00;21/04/2019;21/04/2019;;C
4733;151;24;SINF-04691;Programado;Preventivo;IQ;302.626,00;09/04/2019;09/04/2019;;C
4654;151;24;SINF-04620;Programado;Preventivo;IQ;296.910,00;28/03/2019;28/03/2019;;C
4569;151;24;SINF-04537;Programado;Preventivo;IB;289.585,00;15/03/2019;15/03/2019;;C
4470;151;24;SINF-04440;Programado;Preventivo;IQ;283.949,00;28/02/2019;28/02/2019;;C
4381;151;24;SINF-04353;Programado;Preventivo;IQ;277.182,00;14/02/2019;14/02/2019;;C
4296;151;24;SINF-04272;Programado;Preventivo;IQ;271.247,00;01/02/2019;01/02/2019;;C
4248;151;24;SINF-04225;Programado;Preventivo;IB;266.481,00;19/01/2019;19/01/2019;;C
4170;151;24;SINF-04153;Programado;Preventivo;IQ;258.896,00;05/01/2019;05/01/2019;;C
4002;151;24;SINF-03985;Programado;Preventivo;BA1;240.983,00;15/11/2018;23/11/2018;;C
3873;151;24;SINF-03860;Programado;Preventivo;IQ;235.323,00;02/11/2018;02/11/2018;;C
3791;151;24;SINF-03775;Programado;Preventivo;IQ;228.653,00;19/10/2018;19/10/2018;;C
3709;151;24;SINF-03692;Programado;Preventivo;IB;223.724,00;06/10/2018;06/10/2018;;C
3556;151;24;SINF-03542;Programado;Preventivo;IQ;210.088,00;08/09/2018;08/09/2018;;C
3473;151;24;SINF-03460;Programado;Preventivo;IQ;203.811,00;24/08/2018;24/08/2018;;C
3384;151;24;SINF-03374;Programado;Preventivo;IB;199.482,00;10/08/2018;10/08/2018;;C
3304;151;24;SINF-03288;Programado;Preventivo;IQ;192.853,00;28/07/2018;28/07/2018;;C
3213;151;24;SINF-03198;Programado;Preventivo;IQ;186.091,00;13/07/2018;13/07/2018;;C
3131;151;24;SINF-03116;Programado;Preventivo;IQ;180.682,00;30/06/2018;30/06/2018;;C
3053;151;24;SINF-03036;Programado;Preventivo;IB;175.503,00;16/06/2018;16/06/2018;;C
2973;151;24;SINF-02959;Programado;Preventivo;IQ;169.378,00;03/06/2018;03/06/2018;;C
2888;151;24;SINF-02872;Programado;Preventivo;IQ;162.328,00;17/05/2018;17/05/2018;;C
2810;151;24;SINF-02792;Programado;Preventivo;IQ;158.099,00;03/05/2018;03/05/2018;;C
2723;151;24;SINF-02715;Programado;Preventivo;AN1;151.607,00;09/04/2018;17/04/2018;;C
2591;151;24;SINF-02575;Programado;Preventivo;IB;143.798,00;19/03/2018;19/03/2018;;C
2498;151;24;SINF-02484;Programado;Preventivo;IQ;135.238,00;28/02/2018;28/02/2018;;C
2425;151;24;SINF-02409;Programado;Preventivo;IQ;125.453,00;10/02/2018;10/02/2018;;C
2350;151;24;SINF-02333;Programado;Preventivo;IQ;119.641,00;26/01/2018;26/01/2018;;C
2258;151;24;SINF-02242;Programado;Preventivo;IB;112.236,00;09/01/2018;09/01/2018;;C
2188;151;24;SINF-02172;Programado;Preventivo;IQ;107.192,00;26/12/2017;26/12/2017;;C
2088;151;24;SINF-02069;Programado;Preventivo;IQ;97.264,00;04/12/2017;04/12/2017;;C
2014;151;24;SINF-01998;Programado;Preventivo;IQ;90.859,00;19/11/2017;19/11/2017;;C
1932;151;24;SINF-01914;Programado;Preventivo;IB;79.658,00;02/11/2017;02/11/2017;;C
1848;151;24;SINF-01836;Programado;Preventivo;IQ;75.024,00;13/10/2017;13/10/2017;;C
1772;151;24;SINF-01758;Programado;Preventivo;IQ;67.230,00;27/09/2017;27/09/2017;;C
1699;151;24;SINF-01683;Programado;Preventivo;IQ;;09/09/2017;09/09/2017;;C
1615;151;24;SINF-01599;Programado;Preventivo;IB;54.312,00;23/08/2017;23/08/2017;;C
1549;151;24;SINF-01536;Programado;Preventivo;IQ;47.467,00;07/08/2017;07/08/2017;;C
1470;151;24;SINF-01459;Programado;Preventivo;IQ;39.609,00;19/07/2017;19/07/2017;;C
205;151;24;SINF-00189;Programado;Preventivo;IQ;32.541,00;25/02/2016;25/02/2016;;C
159;151;24;SINF-00143;Programado;Preventivo;IB;26.831,00;21/01/2016;21/01/2016;;C
115;151;24;SINF-00099;Programado;Preventivo;IQ;13.125,00;19/11/2015;19/11/2015;;C
85;151;24;SINF-00069;Programado;Preventivo;IQ;6.687,00;14/10/2015;14/10/2015;;C
66;151;24;SINF-00051;Programado;Preventivo;Puesta en Servicio;0,00;30/09/2015;30/09/2015;;C
31562;141;25;43876;Programado;Preventivo;IQ1;1.368.596,00;08/12/2025;09/12/2025;;C
31429;141;25;41638;Programado;Preventivo;IB;1.363.321,00;24/11/2025;25/11/2025;;C
31290;141;25;39493;Programado;Preventivo;IQ3;1.357.588,00;10/11/2025;11/11/2025;;C
31166;141;25;37547;Programado;Preventivo;IQ2;1.352.023,00;29/10/2025;30/10/2025;;C
30973;141;25;34756;Programado;Preventivo;IQ1;1.345.267,00;12/10/2025;13/10/2025;;C
30851;141;25;32855;Programado;Preventivo;IB;1.339.944,00;30/09/2025;01/10/2025;;C
30709;141;25;30622;Programado;Preventivo;IQ3;1.333.987,00;16/09/2025;17/09/2025;;C
30569;141;25;28450;Programado;Preventivo;IQ2;1.327.300,00;02/09/2025;03/09/2025;;C
30404;141;25;26339;Programado;Preventivo;IQ1;1.320.564,00;19/08/2025;20/08/2025;;C
30269;141;25;24597;Programado;Preventivo;IB;1.315.362,00;07/08/2025;08/08/2025;;C
30200;141;25;23582;Programado;Preventivo;IQ3;1.311.797,00;31/07/2025;01/08/2025;;C
30073;141;25;21557;Programado;Preventivo;IQ2;1.305.746,00;17/07/2025;18/07/2025;;C
29890;141;25;18766;Programado;Preventivo;IQ1;1.298.843,00;28/06/2025;29/06/2025;;C
29701;141;25;16101;Programado;Preventivo;IB;1.292.881,00;10/06/2025;11/06/2025;;C
29559;141;25;14238;Programado;Preventivo;IQ3;1.286.558,00;28/05/2025;29/05/2025;;C
29412;141;25;12000;Programado;Preventivo;IQ2;1.280.067,00;13/05/2025;14/05/2025;;C
29243;141;25;8762;Programado;Preventivo;IQ1;1.274.568,00;27/04/2025;28/04/2025;;C
29011;141;25;4870;Programado;Preventivo;AN4;1.268.751,00;04/04/2025;14/04/2025;;C
28896;141;25;130-19292;Programado;Preventivo;IQ1;1.263.815,00;23/03/2025;24/03/2025;;C
28654;141;25;4-46949;Programado;Preventivo;IB;1.258.299,00;28/02/2025;01/03/2025;;C
28521;141;25;130-19057;Programado;Preventivo;IQ3;1.252.424,00;16/02/2025;17/02/2025;;C
28369;141;25;130-18958;Programado;Preventivo;IQ2;1.245.179,00;01/02/2025;02/02/2025;;C
28216;141;25;130-18850;Programado;Preventivo;IQ1;1.239.306,00;17/01/2025;18/01/2025;;C
28073;141;25;4-46120;Programado;Preventivo;IB;1.233.826,00;05/01/2025;06/01/2025;;C
28047;141;25;287-12326;Programado;Preventivo;Tareas de OT;1.229.660,00;27/12/2024;27/12/2024;;C
27922;141;25;130-18664;Programado;Preventivo;IQ3;1.227.263,00;20/12/2024;21/12/2024;;C
27782;141;25;130-18574;Programado;Preventivo;IQ2;1.221.597,00;08/12/2024;09/12/2024;;C
27635;141;25;130-18477;Programado;Preventivo;IQ1;1.215.655,00;24/11/2024;25/11/2024;;C
27477;141;25;4-45196;Programado;Preventivo;IB;1.209.262,00;08/11/2024;09/11/2024;;C
27303;141;25;130-18287;Programado;Preventivo;IQ3;1.203.100,00;26/10/2024;27/10/2024;;C
27171;141;25;130-18198;Programado;Preventivo;IQ2;1.196.099,00;13/10/2024;14/10/2024;;C
27024;141;25;130-18096;Programado;Preventivo;IQ1;1.190.147,00;27/09/2024;28/09/2024;;C
26879;141;25;4-44378;Programado;Preventivo;IB;1.184.249,00;15/09/2024;16/09/2024;;C
26718;141;25;130-17910;Programado;Preventivo;IQ3;1.176.921,00;31/08/2024;01/09/2024;;C
27462;141;25;287-11392;Programado;Preventivo;Tareas de OT;1.175.276,00;28/08/2024;28/08/2024;;C
26554;141;25;130-17835;Programado;Preventivo;IQ2;1.170.272,00;18/08/2024;19/08/2024;;C
26452;141;25;130-17766;Programado;Preventivo;IQ1;1.164.658,00;07/08/2024;08/08/2024;;C
26315;141;25;4-43608;Programado;Preventivo;IB;1.158.424,00;25/07/2024;26/07/2024;;C
26167;141;25;130-17587;Programado;Preventivo;IQ3;1.153.275,00;12/07/2024;13/07/2024;;C
26037;141;25;130-17507;Programado;Preventivo;IQ2;1.147.522,00;30/06/2024;01/07/2024;;C
25886;141;25;130-17415;Programado;Preventivo;IQ1;1.141.116,00;16/06/2024;17/06/2024;;C
25760;141;25;4-42795;Programado;Preventivo;IB;1.135.171,00;03/06/2024;04/06/2024;;C
25624;141;25;130-17236;Programado;Preventivo;IQ3;1.129.654,00;21/05/2024;22/05/2024;;C
25513;141;25;130-17158;Programado;Preventivo;IQ2;1.125.041,00;10/05/2024;11/05/2024;;C
25405;141;25;130-17087;Programado;Preventivo;IQ1;1.120.386,00;29/04/2024;30/04/2024;;C
25252;141;25;4-42038;Programado;Preventivo;IB;1.114.098,00;15/04/2024;16/04/2024;;C
25132;141;25;287-10181;Programado;Preventivo;IQ3;1.109.038,00;03/04/2024;04/04/2024;;C
24960;141;25;130-16801;Programado;Preventivo;IQ2;1.101.394,00;17/03/2024;18/03/2024;;C
24836;141;25;130-16716;Programado;Preventivo;IQ1;1.096.019,00;06/03/2024;07/03/2024;;C
24561;141;25;287-9760;Programado;Preventivo;BA2;1.090.929,00;09/02/2024;24/02/2024;;C
24502;141;25;287-9713;Programado;Preventivo;IQ3;1.088.641,00;02/02/2024;03/02/2024;;C
24358;141;25;130-16417;Programado;Preventivo;IQ2;1.081.942,00;19/01/2024;20/01/2024;;C
24214;141;25;130-16330;Programado;Preventivo;IQ1;1.076.120,00;06/01/2024;07/01/2024;;C
24044;141;25;4-40107;Programado;Preventivo;IB;1.069.441,00;21/12/2023;22/12/2023;;C
23909;141;25;4-39891;Programado;Preventivo;IQ3;1.063.790,00;08/12/2023;09/12/2023;;C
23788;141;25;130-16072;Programado;Preventivo;IQ2;1.059.365,00;26/11/2023;27/11/2023;;C
23639;141;25;130-15989;Programado;Preventivo;IQ1;1.052.969,00;12/11/2023;13/11/2023;;C
23480;141;25;4-39202;Programado;Preventivo;IB;1.047.048,00;29/10/2023;30/10/2023;;C
23363;141;25;130-15816;Programado;Preventivo;IQ3;1.041.993,00;18/10/2023;19/10/2023;;C
23255;141;25;130-15740;Programado;Preventivo;IQ2;1.035.897,00;06/10/2023;07/10/2023;;C
23085;141;25;130-15641;Programado;Preventivo;IQ1;1.028.593,00;21/09/2023;22/09/2023;;C
22967;141;25;4-38439;Programado;Preventivo;IB;1.022.743,00;10/09/2023;11/09/2023;;C
22858;141;25;4-38262;Programado;Preventivo;IQ3;1.017.971,00;30/08/2023;31/08/2023;;C
22721;141;25;130-15433;Programado;Preventivo;IQ2;1.012.220,00;17/08/2023;18/08/2023;;C
22590;141;25;130-15360;Programado;Preventivo;IQ1;1.006.664,00;06/08/2023;07/08/2023;;C
22423;141;25;287-8105;Programado;Preventivo;IB;999.528,00;21/07/2023;22/07/2023;;C
22231;141;25;130-15134;Programado;Preventivo;IQ3;990.932,00;03/07/2023;04/07/2023;;C
22107;141;25;130-15055;Programado;Preventivo;IQ2;985.990,00;22/06/2023;23/06/2023;;C
21947;141;25;130-14956;Programado;Preventivo;IQ1;978.511,00;07/06/2023;08/06/2023;;C
21720;141;25;4-36614;Programado;Preventivo;IB;972.773,00;16/05/2023;17/05/2023;;C
21616;141;25;130-14745;Programado;Preventivo;IQ3;967.966,00;07/05/2023;08/05/2023;;C
21474;141;25;130-14642;Programado;Preventivo;IQ2;962.024,00;22/04/2023;23/04/2023;;C
21331;141;25;130-14556;Programado;Preventivo;IQ1;955.277,00;09/04/2023;10/04/2023;;C
21235;141;25;4-35865;Programado;Preventivo;IB;950.147,00;30/03/2023;31/03/2023;;C
21082;141;25;130-14396;Programado;Preventivo;IQ3;943.528,00;15/03/2023;16/03/2023;;C
20963;141;25;4-35452;Programado;Preventivo;IQ2;937.915,00;03/03/2023;04/03/2023;;C
20776;141;25;130-14185;Programado;Preventivo;IQ1;931.839,00;13/02/2023;14/02/2023;;C
20546;141;25;287-6676;Programado;Preventivo;AN3;926.326,00;23/01/2023;01/02/2023;;C
20451;141;25;4-34705;Programado;Preventivo;IQ3;922.666,00;13/01/2023;14/01/2023;;C
20284;141;25;287-6514;Programado;Preventivo;IQ2;915.397,00;29/12/2022;30/12/2022;;C
20172;141;25;130-13827;Programado;Preventivo;IQ1;909.950,00;18/12/2022;19/12/2022;;C
20051;141;25;4-34106;Programado;Preventivo;IB;905.026,00;06/12/2022;07/12/2022;;C
19923;141;25;130-13676;Programado;Preventivo;IQ3;901.354,00;24/11/2022;25/11/2022;;C
19801;141;25;287-6219;Programado;Preventivo;IQ2;895.359,00;11/11/2022;12/11/2022;;C
19621;141;25;130-13491;Programado;Preventivo;IQ1;888.347,00;26/10/2022;27/10/2022;;C
19454;141;25;4-33232;Programado;Preventivo;IB;881.396,00;10/10/2022;11/10/2022;;C
19333;141;25;4-33064;Programado;Preventivo;IQ3;876.695,00;27/09/2022;28/09/2022;;C
19231;141;25;4-32887;Programado;Preventivo;IQ2;870.612,00;16/09/2022;17/09/2022;;C
19103;141;25;130-13154;Programado;Preventivo;IQ1;864.686,00;04/09/2022;05/09/2022;;C
18970;141;25;4-32490;Programado;Preventivo;IB;858.848,00;22/08/2022;23/08/2022;;C
18836;141;25;130-12977;Programado;Preventivo;IQ3;853.563,00;09/08/2022;10/08/2022;;C
18638;141;25;130-12875;Programado;Preventivo;IQ2;846.940,00;23/07/2022;24/07/2022;;C
18529;141;25;130-12802;Programado;Preventivo;IQ1;841.741,00;12/07/2022;13/07/2022;;C
18328;141;25;4-31518;Programado;Preventivo;IB;834.533,00;23/06/2022;24/06/2022;;C
18158;141;25;130-12573;Programado;Preventivo;IQ3;826.575,00;07/06/2022;08/06/2022;;C
17979;141;25;130-12462;Programado;Preventivo;IQ2;818.418,00;20/05/2022;21/05/2022;;C
17825;141;25;130-12368;Programado;Preventivo;IQ1;810.972,00;06/05/2022;07/05/2022;;C
17647;141;25;4-30516;Programado;Preventivo;IB;802.979,00;20/04/2022;21/04/2022;;C
17146;141;25;130-12173;Programado;Preventivo;IQ3;796.779,00;07/04/2022;08/04/2022;;C
17018;141;25;130-12073;Programado;Preventivo;IQ2;790.112,00;23/03/2022;24/03/2022;;C
16920;141;25;4-29860;Programado;Preventivo;IQ1;783.365,00;10/03/2022;11/03/2022;;C
16817;141;25;4-29609;Programado;Preventivo;IB;776.398,00;23/02/2022;24/02/2022;;C
16654;141;25;130-11768;Programado;Preventivo;IQ3;767.931,00;06/02/2022;07/02/2022;;C
16268;141;25;130-11642;Programado;Preventivo;IQ2;759.399,00;19/01/2022;20/01/2022;;C
15785;141;25;130-11530;Programado;Preventivo;IQ1;752.357,00;31/12/2021;01/01/2022;;C
15479;141;25;287-3490;Programado;Preventivo;RS;744.936,00;03/12/2021;20/12/2021;;C
15389;141;25;130-11254;Programado;Preventivo;IQ2;739.976,00;19/11/2021;20/11/2021;;C
15293;141;25;130-11166;Programado;Preventivo;IQ1;733.399,00;06/11/2021;07/11/2021;;C
15191;141;25;4-27595;Programado;Preventivo;IB;727.176,00;24/10/2021;25/10/2021;;C
15102;141;25;130-11008;Programado;Preventivo;IQ3;721.686,00;13/10/2021;14/10/2021;;C
12978;141;25;130-10884;Programado;Preventivo;IQ2;713.875,00;25/09/2021;26/09/2021;;C
12882;141;25;130-10788;Programado;Preventivo;IQ1;707.255,00;11/09/2021;12/09/2021;;C
12765;141;25;4-26568;Programado;Preventivo;IB;699.796,00;25/08/2021;26/08/2021;;C
12664;141;25;130-10579;Programado;Preventivo;IQ3;693.185,00;11/08/2021;12/08/2021;;C
12556;141;25;130-10475;Programado;Preventivo;IQ2;686.302,00;27/07/2021;28/07/2021;;C
12441;141;25;130-10368;Programado;Preventivo;IQ1;679.005,00;11/07/2021;12/07/2021;;C
12343;141;25;4-25438;Programado;Preventivo;IB;671.652,00;25/06/2021;26/06/2021;;C
12246;141;25;130-10172;Programado;Preventivo;IQ3;665.599,00;12/06/2021;13/06/2021;;C
12151;141;25;130-10086;Programado;Preventivo;IQ2;659.036,00;30/05/2021;31/05/2021;;C
12038;141;25;130-9984;Programado;Preventivo;IQ1;652.048,00;15/05/2021;16/05/2021;;C
11915;141;25;4-24307;Programado;Preventivo;IB;644.196,00;29/04/2021;30/04/2021;;C
11825;141;25;130-9795;Programado;Preventivo;IQ3;638.188,00;18/04/2021;19/04/2021;;C
11732;141;25;130-9693;Programado;Preventivo;IQ2;631.049,00;03/04/2021;04/04/2021;;C
11629;141;25;130-9587;Programado;Preventivo;IQ1;623.076,00;18/03/2021;18/03/2021;;C
11533;141;25;4-23157;Programado;Preventivo;IB;615.803,00;04/03/2021;04/03/2021;;C
11449;141;25;130-9405;Programado;Preventivo;IQ3;610.405,00;21/02/2021;21/02/2021;;C
11353;141;25;130-9309;Programado;Preventivo;IQ2;604.252,00;06/02/2021;06/02/2021;;C
11270;141;25;130-9226;Programado;Preventivo;IQ1;598.770,00;26/01/2021;26/01/2021;;C
11192;141;25;4-22225;Programado;Preventivo;IB;593.338,00;15/01/2021;15/01/2021;;C
11116;141;25;130-9080;Programado;Preventivo;IQ3;587.707,00;05/01/2021;05/01/2021;;C
8952;141;25;130-8968;Programado;Preventivo;IQ2;581.609,00;20/12/2020;20/12/2020;;C
8848;141;25;130-8869;Programado;Preventivo;IQ1;575.002,00;05/12/2020;05/12/2020;;C
8752;141;25;4-21052;Programado;Preventivo;AN2;569.019,00;16/11/2020;23/11/2020;;C
8631;141;25;4-20853;Programado;Preventivo;IB;565.400,00;06/11/2020;06/11/2020;;C
8541;141;25;130-8580;Programado;Preventivo;IQ3;559.690,00;25/10/2020;25/10/2020;;C
8499;141;25;130-8535;Programado;Preventivo;IQ2;557.542,00;19/10/2020;19/10/2020;;C
8353;141;25;130-8389;Programado;Preventivo;IQ1;550.938,00;28/09/2020;28/09/2020;;C
8269;141;25;4-19895;Programado;Preventivo;IB;544.997,00;16/09/2020;16/09/2020;;C
8162;141;25;130-8196;Programado;Preventivo;IQ3;536.989,00;31/08/2020;31/08/2020;;C
8086;141;25;130-8117;Programado;Preventivo;IQ2;531.657,00;20/08/2020;20/08/2020;;C
7980;141;25;130-8013;Programado;Preventivo;IQ1;525.360,00;05/08/2020;05/08/2020;;C
7882;141;25;4-18882;Programado;Preventivo;IB;517.969,00;22/07/2020;22/07/2020;;C
7790;141;25;130-7817;Programado;Preventivo;IQ3;512.156,00;09/07/2020;09/07/2020;;C
7667;141;25;130-7694;Programado;Preventivo;IQ2;503.662,00;22/06/2020;22/06/2020;;C
7583;141;25;130-7615;Programado;Preventivo;IQ1;498.225,00;10/06/2020;10/06/2020;;C
7485;141;25;4-17802;Programado;Preventivo;IB;492.520,00;28/05/2020;28/05/2020;;C
7388;141;25;130-7417;Programado;Preventivo;IQ3;486.441,00;15/05/2020;15/05/2020;;C
7291;141;25;130-7320;Programado;Preventivo;IQ2;480.237,00;02/05/2020;02/05/2020;;C
7192;141;25;130-7231;Programado;Preventivo;IQ1;473.815,00;19/04/2020;19/04/2020;;C
7091;141;25;4-16640;Programado;Preventivo;IB;468.425,00;29/03/2020;29/03/2020;;C
7000;141;25;130-6998;Programado;Preventivo;IQ3;465.189,00;14/03/2020;14/03/2020;;C
6909;141;25;130-6923;Programado;Preventivo;IQ2;456.957,00;02/03/2020;02/03/2020;;C
6797;141;25;130-6807;Programado;Preventivo;IQ1;448.597,00;14/02/2020;14/02/2020;;C
6665;141;25;4-15461;Programado;Preventivo;IB;439.983,00;28/01/2020;28/01/2020;;C
6548;141;25;130-6571;Programado;Preventivo;IQ3;431.055,00;11/01/2020;11/01/2020;;C
6453;141;25;130-6476;Programado;Preventivo;IQ2;425.610,00;29/12/2019;29/12/2019;;C
6336;141;25;4-14592;Programado;Preventivo;IQ1;418.676,00;12/12/2019;12/12/2019;;C
6219;141;25;4-14255;Programado;Preventivo;IB;410.238,00;26/11/2019;26/11/2019;;C
6115;141;25;130-6115;Programado;Preventivo;IQ3;403.779,00;11/11/2019;11/11/2019;;C
6003;141;25;SINF-05844;Programado;Preventivo;IQ2;397.015,00;27/10/2019;27/10/2019;;C
5896;141;25;SINF-05758;Programado;Preventivo;IQ1;390.933,00;12/10/2019;12/10/2019;;C
5801;141;25;SINF-05681;Programado;Preventivo;IB;383.870,00;27/09/2019;27/09/2019;;C
5704;141;25;4-12556;Programado;Preventivo;IQ;375.818,00;11/09/2019;11/09/2019;;C
5627;141;25;SINF-05531;Programado;Preventivo;IQ;368.615,00;28/08/2019;28/08/2019;;C
5528;141;25;SINF-05440;Programado;Preventivo;IQ;361.394,00;12/08/2019;12/08/2019;;C
5440;141;25;SINF-05358;Programado;Preventivo;IB;355.678,00;29/07/2019;29/07/2019;;C
5351;141;25;SINF-05272;Programado;Preventivo;IQ;349.173,00;15/07/2019;15/07/2019;;C
5254;141;25;SINF-05183;Programado;Preventivo;IQ;342.284,00;01/07/2019;01/07/2019;;C
5174;141;25;SINF-05112;Programado;Preventivo;IQ;336.987,00;20/06/2019;20/06/2019;;C
5098;141;25;SINF-05034;Programado;Preventivo;BA1;331.968,00;04/06/2019;09/06/2019;;C
4957;141;25;SINF-04902;Programado;Preventivo;IQ;322.633,00;13/05/2019;13/05/2019;;C
